Sail Date.,QTY.(KGS)
2022-01-25,28622
2022-01-25,28600
2022-01-25,16000
2022-01-25,31752
2022-01-25,20070
2022-01-25,28558
2022-01-26,17550
2022-01-26,13711
2022-01-26,54000
2022-01-26,2624
2022-01-26,13590
2022-01-26,43760
2022-01-26,15876
2022-01-26,16000
2022-01-26,6576
2022-01-26,27292
2022-01-26,5065
2022-01-26,12140
2022-01-26,20811
2022-01-26,3216
2022-01-26,4480
2022-01-26,9303
2022-01-26,96000
2022-01-26,26000
2022-01-26,97120
2022-01-26,55743
2022-01-26,39200
2022-01-26,14000
2022-01-26,20011
2022-01-26,24000
2022-01-26,17611
2022-01-26,19000
2022-01-26,46000
2022-01-26,15000
2022-01-26,13836
2022-01-26,8224
2022-01-26,17289
2022-01-26,8425
2022-01-26,13710
2022-01-26,19200
2022-01-26,76800
2022-01-26,38400
2022-01-26,4543
2022-01-26,25000
2022-01-27,38400
2022-01-27,20000
2022-01-27,22000
2022-01-27,24000
2022-01-27,25000
2022-01-27,19000
2022-01-27,17000
2022-01-29,17155
2022-01-29,17028
2022-01-29,11628
2022-01-29,13130
2022-01-29,12185
2022-01-29,15700
2022-01-29,23000
2022-01-29,15000
2022-01-29,14000
2022-01-30,24560
2022-01-30,28000
2022-01-30,12360
2022-01-30,51000
2022-01-30,22500
2022-01-30,36439
2022-01-30,5801
2022-01-30,19507
2022-01-30,41274
2022-01-30,48098
2022-01-30,27472
2022-01-30,16200
2022-01-30,15158
2022-01-30,6240
2022-01-30,12990
2022-01-30,18561
2022-01-30,8000
2022-01-30,109810
2022-01-30,18339
2022-01-30,19950
2022-01-30,28400
2022-01-30,38400
2022-01-30,3696
2022-01-30,15440
2022-01-30,12799
2022-01-30,18350
2022-01-30,9049
2022-01-30,30000
2022-01-30,26381
2022-01-30,19200
2022-01-30,5867
2022-01-30,15000
2022-01-30,25000
2022-01-30,19000
2022-01-30,18000
2022-01-30,10950
2022-01-30,51240
2022-01-30,17300
2022-01-30,26000
2022-01-30,24000
2022-01-30,15876
2022-01-30,6440
2022-01-30,22523
2022-01-30,181692
2022-01-30,12830
2022-01-30,28710
2022-01-30,57594
2022-01-30,174000
2022-01-30,7284
2022-02-01,7620
2022-02-01,24200
2022-02-01,28560
2022-02-01,23035
2022-02-01,12048
2022-02-01,25000
2022-02-01,72000
2022-02-01,28200
2022-02-01,1353
2022-02-01,6638
2022-02-01,18252
2022-02-01,38400
2022-02-01,57439
2022-02-01,57200
2022-02-01,28000
2022-02-01,22428
2022-02-01,11340
2022-02-01,26000
2022-02-01,12120
2022-02-01,18705
2022-02-01,6720
2022-02-01,102000
2022-02-01,15000
2022-02-01,60000
2022-02-01,45000
2022-02-01,16875
2022-02-01,5500
2022-02-01,7730
2022-02-01,21250
2022-02-01,20938
2022-02-01,20160
2022-02-01,40401
2022-02-01,18010
2022-02-01,16000
2022-02-01,28500
2022-02-01,28100
2022-02-01,27600
2022-02-01,21180
2022-02-02,46000
2022-02-02,11523
2022-02-02,22000
2022-02-02,19000
2022-02-02,5365
2022-02-02,16731
2022-02-02,17697
2022-02-02,21000
2022-02-02,14647
2022-02-02,20000
2022-02-02,27284
2022-02-02,270484
2022-02-02,24336
2022-02-02,429
2022-02-02,15650
2022-02-02,15060
2022-02-02,9560
2022-02-02,9355
2022-02-02,13651
2022-02-02,55743
2022-02-02,24000
2022-02-02,11217
2022-02-02,49040
2022-02-02,8700
2022-02-02,52260
2022-02-02,17010
2022-02-02,8100
2022-02-02,25000
2022-02-02,13786
2022-02-02,23000
