Sail Date.,QTY.(KGS)
2021-02-06,47661
2021-02-06,15000
2021-02-06,16450
2021-02-06,17697
2021-02-06,21934
2021-02-06,84847
2021-02-06,15291
2021-02-06,7360
2021-02-06,52000
2021-02-06,40000
2021-02-07,28000
2021-02-07,15000
2021-02-07,15132
2021-02-07,15471
2021-02-07,25000
2021-02-07,93000
2021-02-07,28160
2021-02-07,29454
2021-02-07,26361
2021-02-07,18624
2021-02-07,27000
2021-02-07,15876
2021-02-07,15809
2021-02-07,27180
2021-02-07,48000
2021-02-07,20060
2021-02-07,18000
2021-02-07,67644
2021-02-07,14729
2021-02-07,97760
2021-02-07,38000
2021-02-07,26400
2021-02-07,28350
2021-02-07,24000
2021-02-07,63000
2021-02-08,19080
2021-02-08,13500
2021-02-08,12500
2021-02-08,70251
2021-02-08,16854
2021-02-08,20000
2021-02-08,64728
2021-02-08,33698
2021-02-08,58088
2021-02-08,48000
2021-02-08,15876
2021-02-08,48887
2021-02-08,52120
2021-02-08,15149
2021-02-08,12125
2021-02-08,16350
2021-02-08,24400
2021-02-08,20368
2021-02-08,16000
2021-02-08,12473
2021-02-08,24000
2021-02-08,14400
2021-02-08,25300
2021-02-08,19872
2021-02-08,25740
2021-02-08,43590
2021-02-08,38400
2021-02-08,36000
2021-02-08,31190
2021-02-08,47000
2021-02-08,153600
2021-02-10,71770
2021-02-10,24000
2021-02-10,15760
2021-02-10,21854
2021-02-10,7102
2021-02-10,9938
2021-02-10,39000
2021-02-10,26057
2021-02-10,19200
2021-02-10,130000
2021-02-10,16806
2021-02-10,57600
2021-02-10,66600
2021-02-10,50401
2021-02-10,16176
2021-02-10,19000
2021-02-10,15876
2021-02-10,15485
2021-02-10,13248
2021-02-10,50000
2021-02-10,20124
2021-02-10,10080
2021-02-10,17680
2021-02-10,27600
2021-02-10,8799
2021-02-10,15004
2021-02-10,26455
2021-02-10,115799
2021-02-10,16450
2021-02-11,28400
2021-02-11,56000
2021-02-11,97000
2021-02-11,14000
2021-02-11,22330
2021-02-11,37000
2021-02-11,28000
2021-02-11,41688
2021-02-11,13000
2021-02-11,40320
2021-02-11,22000
2021-02-11,16000
2021-02-11,15000
2021-02-11,8000
2021-02-11,96000
2021-02-11,20844
2021-02-11,24000
2021-02-11,13140
2021-02-11,15900
2021-02-11,15876
2021-02-11,41000
2021-02-11,25000
2021-02-11,47835
2021-02-11,13360
2021-02-11,18360
2021-02-11,36000
2021-02-11,12464
2021-02-11,21000
2021-02-11,23356
2021-02-11,10988
2021-02-11,19000
2021-02-11,21482
2021-02-12,41480
2021-02-12,23840
2021-02-12,27324
2021-02-12,12456
2021-02-12,96000
2021-02-12,10152
2021-02-12,50000
2021-02-12,15876
2021-02-12,8136
2021-02-12,5076
2021-02-12,38400
2021-02-12,22260
2021-02-12,22000
2021-02-12,15000
2021-02-12,7470
2021-02-12,43845
2021-02-12,211200
2021-02-12,76800
2021-02-12,48000
2021-02-12,14993
2021-02-12,19200
2021-02-12,21040
2021-02-12,14729
2021-02-12,55180
2021-02-13,69742
2021-02-13,19200
2021-02-13,36000
2021-02-13,22000
2021-02-13,16320
2021-02-13,24000
2021-02-13,24500
2021-02-15,33000
2021-02-15,57781
2021-02-15,58175
2021-02-15,25000
2021-02-15,34075
2021-02-15,15876
2021-02-15,14085
2021-02-15,84600
2021-02-15,43000
2021-02-15,33687
2021-02-15,37000
2021-02-15,39000
2021-02-15,96000
2021-02-15,20000
2021-02-15,52410
2021-02-15,20148
2021-02-15,15000
2021-02-15,116000
2021-02-15,23000
2021-02-15,37611
2021-02-15,145616
2021-02-15,12500
2021-02-15,19571
2021-02-15,14248
2021-02-15,82080
2021-02-15,153600
2021-02-15,18000
2021-02-15,52000
2021-02-15,13000
2021-02-15,20128
2021-02-15,42055
2021-02-15,60335
2021-02-15,12950
2021-02-15,3757
2021-02-15,25257
2021-02-15,72000
2021-02-15,30095
2021-02-15,103561
2021-02-15,81916
2021-02-15,18033
2021-02-15,8344
2021-02-15,77072
2021-02-15,31752
2021-02-15,16000
2021-02-15,22000
2021-02-15,18410
2021-02-15,19200
2021-02-15,19000
2021-02-15,129290
2021-02-15,38400
2021-02-15,12200
2021-02-15,38749
2021-02-15,11268
2021-02-15,14250
2021-02-15,17672
2021-02-15,15138
2021-02-17,8949
2021-02-17,12168
2021-02-17,15084
2021-02-17,37236
2021-02-17,15876
2021-02-17,28000
2021-02-17,17000
2021-02-17,16000
2021-02-17,11875
2021-02-17,20160
2021-02-17,41985
2021-02-17,45450
2021-02-17,9667
2021-02-17,22350
2021-02-17,25000
2021-02-17,31457
2021-02-17,18192
2021-02-17,15190
2021-02-17,57600
2021-02-17,11638
2021-02-17,15000
2021-02-17,14729
2021-02-18,8440
2021-02-18,205724
2021-02-18,15000
2021-02-18,49000
2021-02-18,8600
2021-02-18,30000
2021-02-18,28125
2021-02-18,11500
2021-02-18,13480
2021-02-18,38400
2021-02-18,28000
2021-02-18,12120
2021-02-18,17590
2021-02-18,16875
2021-02-18,603
2021-02-18,22800
2021-02-18,9000
2021-02-18,85073
2021-02-18,20500
2021-02-18,76950
2021-02-18,28040
2021-02-18,33075
2021-02-18,16900
2021-02-18,28500
2021-02-18,11280
2021-02-18,15412
2021-02-18,8793
2021-02-18,23057
2021-02-18,25750
2021-02-18,6148
2021-02-18,57000
2021-02-18,15152
2021-02-18,37509
2021-02-18,24000
2021-02-18,28360
2021-02-18,25000
2021-02-18,18360
2021-02-18,28490
2021-02-20,5485
2021-02-20,22254
2021-02-21,26000
2021-02-21,12000
2021-02-21,14728
2021-02-21,44000
2021-02-21,16760
2021-02-21,28400
2021-02-21,40000
2021-02-21,30000
2021-02-21,24000
2021-02-21,50905
2021-02-21,15876
2021-02-21,51501
2021-02-21,15000
2021-02-21,46000
2021-02-21,20160
2021-02-21,21765
2021-02-21,120432
2021-02-21,104276
2021-02-21,99190
2021-02-21,45600
2021-02-21,7282
2021-02-21,4714
2021-02-21,8648
2021-02-21,68163
2021-02-21,20000
2021-02-21,61000
2021-02-21,18000
2021-02-21,9775
2021-02-21,27060
2021-02-21,28600
2021-02-21,19200
2021-02-21,134400
2021-02-21,27600
2021-02-21,76000
2021-02-21,73587
2021-02-21,12820
2021-02-21,103442
2021-02-21,57600
2021-02-21,14980
2021-02-21,4905
2021-02-21,25000
2021-02-21,15597
2021-02-21,27950
2021-02-21,44836
2021-02-21,28300
2021-02-21,32653
2021-02-21,30876
2021-02-21,45876
2021-02-21,31752
2021-02-21,49000
2021-02-23,13080
2021-02-23,58867
2021-02-23,51454
2021-02-23,20269
2021-02-23,19200
2021-02-23,24042
2021-02-23,24680
2021-02-23,15443
2021-02-23,21651
2021-02-23,12185
2021-02-23,15876
2021-02-23,425
2021-02-23,51040
2021-02-23,20000
2021-02-23,16000
2021-02-23,21000
2021-02-23,87625
2021-02-23,44536
2021-02-23,522
2021-02-23,96000
2021-02-23,14501
2021-02-23,57600
2021-02-23,177856
2021-02-23,108828
2021-02-23,400
2021-02-23,15330
2021-02-23,95505
2021-02-23,21960
2021-02-23,16450
2021-02-23,46785
2021-02-23,10920
2021-02-23,36660
2021-02-23,13120
2021-02-23,45620
2021-02-23,47045
2021-02-23,12740
2021-02-23,76800
2021-02-23,18000
2021-02-25,12144
2021-02-25,43294
2021-02-25,15000
2021-02-25,24000
2021-02-25,23350
2021-02-25,51550
2021-02-25,41759
2021-02-25,25000
2021-02-25,27700
2021-02-25,25375
2021-02-25,19200
2021-02-25,48000
2021-02-25,27000
2021-02-25,76800
2021-02-25,16219
2021-02-25,28300
2021-02-25,16464
2021-02-25,7740
2021-02-25,16875
2021-02-25,25380
2021-02-25,20162
2021-02-25,25435
2021-02-25,12000
2021-02-25,16520
2021-02-25,25635
2021-02-25,25080
2021-02-25,39430
2021-02-25,27900
2021-02-25,18000
2021-02-25,49000
2021-02-25,16500
2021-02-25,14308
2021-02-25,20960
2021-02-25,45450
2021-02-25,66086
2021-02-25,8640
2021-02-25,28240
2021-02-25,28400
2021-02-25,18600
2021-02-25,18520
2021-02-25,20140
2021-02-25,59556
2021-02-25,27940
2021-02-25,48192
2021-02-25,33830
2021-02-25,8198
2021-02-25,34296
2021-02-25,46975
2021-02-25,24742
2021-02-25,151623
2021-02-25,50000
2021-02-25,102720
2021-02-25,13045
2021-02-25,13676
2021-02-25,2500
2021-02-25,29879
2021-02-25,19000
2021-02-25,19684
2021-02-25,28500
2021-02-25,39302
2021-02-25,152369
2021-02-25,30000
2021-02-25,16685
2021-02-25,15876
2021-02-26,10965
2021-02-26,38400
2021-02-27,26300
2021-02-27,16000
2021-02-27,100
