Sail Date.,QTY.(KGS)
2018-01-27,23876
2018-01-27,24500
2018-01-27,19200
2018-01-27,12160
2018-01-27,64861
2018-01-27,7500
2018-01-27,27940
2018-01-28,120000
2018-01-28,28340
2018-01-28,28750
2018-01-28,53200
2018-01-28,15000
2018-01-28,23750
2018-01-28,24000
2018-01-28,35000
2018-01-28,34484
2018-01-28,54000
2018-01-28,27720
2018-01-28,14880
2018-01-28,23000
2018-01-28,50000
2018-01-28,24576
2018-01-28,27780
2018-01-28,47058
2018-01-28,8000
2018-01-28,25000
2018-01-28,12500
2018-01-28,18256
2018-01-28,28000
2018-01-28,72000
2018-01-28,4515
2018-01-28,7825
2018-01-28,74936
2018-01-28,25080
2018-01-28,30876
2018-01-29,18480
2018-01-29,13576
2018-01-29,16000
2018-01-29,3270
2018-01-29,13980
2018-01-29,27500
2018-01-29,28620
2018-01-29,24480
2018-01-29,26000
2018-01-29,38400
2018-01-29,11749
2018-01-29,21835
2018-01-29,20840
2018-01-29,15000
2018-01-29,48000
2018-01-29,57600
2018-01-29,13000
2018-01-29,21363
2018-01-29,17500
2018-01-29,122500
2018-01-29,13500
2018-01-29,25000
2018-01-29,28000
2018-01-29,13150
2018-01-29,20800
2018-01-29,27825
2018-01-29,4820
2018-01-29,26460
2018-01-29,11116
2018-01-29,36000
2018-01-29,24769
2018-01-29,18329
2018-01-29,17254
2018-01-30,19000
2018-01-30,36000
2018-01-30,14319
2018-01-30,15384
2018-01-30,21488
2018-01-30,4020
2018-01-30,76800
2018-01-30,21770
2018-01-30,18983
2018-01-30,4000
2018-01-30,15876
2018-01-30,9200
2018-01-30,8000
2018-01-30,67629
2018-01-30,22000
2018-01-30,49161
2018-01-30,8010
2018-01-30,14151
2018-01-30,15500
2018-01-30,6400
2018-01-30,23000
2018-01-30,50000
2018-01-30,34000
2018-01-30,19200
2018-01-30,43000
2018-01-30,23600
2018-01-30,23814
2018-01-30,32914
2018-01-30,17500
2018-01-30,30000
2018-01-30,16000
2018-02-01,30000
2018-02-01,24133
2018-02-01,25040
2018-02-01,15000
2018-02-01,24000
2018-02-01,26000
2018-02-01,38400
2018-02-01,11000
2018-02-01,17506
2018-02-01,27090
2018-02-01,27470
2018-02-01,16015
2018-02-01,14100
2018-02-01,80176
2018-02-01,165
2018-02-01,21945
2018-02-01,23875
2018-02-01,27300
2018-02-01,28750
2018-02-01,35200
2018-02-01,150325
2018-02-01,27000
2018-02-02,13000
2018-02-02,9150
2018-02-02,425
2018-02-02,21000
2018-02-02,12000
2018-02-02,14000
